book_id,algorithm,bpb,compression_ratio,compress_ms_per_kb,decompress_ms_per_kb,valid,lossless
19477,bwt_mtf,3.3176,0.4147,9.869386444799602,0.6228276735171676,True,True
19477,rle_huffman,4.5304,0.5663,0.3873795583844185,0.3855328768491745,True,True
19659,huffman,4.5044,0.56305,0.14351508468389512,0.31427159029990437,True,True
19659,lzw,4.156,0.5195,0.31899453438818454,0.23197834230959416,True,True
19659,arithmetic,5.2024,0.6503,2.1019253760576246,5.572393011301756,True,True
19659,bwt_mtf,3.1664,0.3958,9.854582016170024,0.6100613120943308,True,True
19659,rle_huffman,4.5132,0.56415,0.39312947187572717,0.3911165440455079,True,True
20776,huffman,4.875,0.609375,0.14765696821787697,0.3404768916428279,True,True
20776,lzw,4.176751592356688,0.522093949044586,0.31312157964974546,0.23448315933257768,True,True
20776,arithmetic,5.540207006369426,0.6925258757961783,2.186378038297022,5.554095796342038,True,True
20776,bwt_mtf,3.106687898089172,0.3883359872611465,9.929796637059635,0.5957623439467257,True,True
20776,rle_huffman,4.887738853503185,0.6109673566878981,0.3820436689290841,0.42070914653076485,True,True
21002,huffman,4.6108,0.57635,0.14243630077689887,0.3253293056041002,True,True
21002,lzw,4.2948,0.53685,0.3224089087918401,0.23829048313200474,True,True
21002,arithmetic,5.3084,0.66355,2.1531811840832233,5.820167884789408,True,True
21002,bwt_mtf,3.3876,0.42345,9.936128358356655,0.6128703488036991,True,True
21002,rle_huffman,4.6244,0.57805,0.3804533759132028,0.39647918082773687,True,True
21049,huffman,4.6968,0.5871,0.14372024312615395,0.32460083197802303,True,True
21049,lzw,4.072,0.509,0.31402946542948484,0.22265610247850418,True,True
21049,arithmetic,5.39,0.67375,2.1836353534832598,5.537619046494365,True,True
21049,bwt_mtf,3.0608,0.3826,10.027839743904769,0.5791592448949814,True,True
21049,rle_huffman,4.6724,0.58405,0.3636006912216544,0.3877155838534236,True,True
21060,huffman,4.5632,0.5704,0.14143395852297544,0.3100241407752037,True,True
21060,lzw,4.2916,0.53645,0.3108290558680892,0.23323719687759875,True,True
21060,arithmetic,5.254,0.65675,2.139435059204698,5.635215769521892,True,True
21060,bwt_mtf,3.4552,0.4319,9.889256959967316,0.6186751486733556,True,True
21060,rle_huffman,4.5168,0.5646,0.3838071808218956,0.39704345595091584,True,True
21464,huffman,4.5948,0.57435,0.1366920193657279,0.31313382387161254,True,True
21464,lzw,4.2528,0.5316,0.31767260152846577,0.232180992141366,True,True
21464,arithmetic,5.2844,0.66055,2.163361126370728,5.747113267146051,True,True
21464,bwt_mtf,3.3576,0.4197,10.881007923185825,0.6294424576684833,True,True
21464,rle_huffman,4.5424,0.5678,0.37176821772009133,0.47255567349493505,True,True
22683,huffman,4.742,0.59275,0.18633349128067495,0.42005340158939364,True,True
22683,lzw,4.2076,0.52595,0.3560871424153447,0.23198863361030816,True,True
22683,arithmetic,5.424,0.678,2.227369420789182,5.6396063743159175,True,True
22683,bwt_mtf,3.1892,0.39865,9.586749337613583,0.6982167553156614,True,True
22683,rle_huffman,4.702,0.58775,0.379765504039824,0.40888284165412186,True,True
23560,huffman,4.69,0.58625,0.1488607743754983,0.46282562557607887,True,True
23560,lzw,4.3212,0.54015,0.3694342143833637,0.2440363520756364,True,True
23560,arithmetic,5.3692,0.67115,2.1696255488321183,5.724247039854527,True,True
23560,bwt_mtf,3.49,0.43625,9.569952870346606,0.6426997248083353,True,True
23560,rle_huffman,4.6284,0.57855,0.3833588736131787,0.3943082494661212,True,True
24504,huffman,4.62,0.5775,0.15020375046879053,0.3260079104453325,True,True
24504,lzw,4.1932,0.52415,0.31955368965864184,0.23404620811343194,True,True
24504,arithmetic,5.2976,0.6622,2.145837977528572,5.8134191615507005,True,True
24504,bwt_mtf,3.2176,0.4022,9.855459737591445,0.6157517312094569,True,True
24504,rle_huffman,4.5928,0.5741,0.35940812788903714,0.4317774336785078,True,True
24742,huffman,4.532,0.5665,0.14064957443624734,0.3212670464068651,True,True
24742,lzw,4.186,0.52325,0.31919411197304726,0.25039872005581854,True,True
24742,arithmetic,5.2144,0.6518,2.131600384041667,5.904457625560463,True,True
24742,bwt_mtf,3.3796,0.42245,9.734216396696866,0.6161908224225044,True,True
24742,rle_huffman,4.5384,0.5673,0.37706670071929693,0.3983941119164228,True,True
24827,huffman,4.6784,0.5848,0.14375823345035316,0.326007398404181,True,True
24827,lzw,4.3968,0.5496,0.330310246348381,0.24611440636217594,True,True
24827,arithmetic,5.3612,0.67015,2.211586764827371,5.49655961599201,True,True
24827,bwt_mtf,3.504,0.438,9.643600639887154,0.6210568703711032,True,True
24827,rle_huffman,4.6352,0.5794,0.37018726412206887,0.4024681471288204,True,True
2516,huffman,4.549003984063745,0.5686254980079681,0.15023528279150386,0.320411639926265,True,True
2516,lzw,4.274103585657371,0.5342629482071714,0.3132448639290266,0.23534595057279228,True,True
2516,arithmetic,5.239442231075698,0.6549302788844622,2.218333526748229,5.703699021448059,True,True
2516,bwt_mtf,3.362549800796813,0.4203187250996016,9.45732196982193,0.6304238661307382,True,True
2516,rle_huffman,4.559760956175299,0.5699701195219123,0.4054569307180396,0.4055621354762776,True,True
25234,huffman,4.6172,0.57715,0.14941992945969104,0.33482393603771926,True,True
25234,lzw,4.3884,0.54855,0.33231902718544004,0.25280819199979304,True,True
25234,arithmetic,5.306,0.66325,2.397645824030042,5.853642444685102,True,True
25234,bwt_mtf,3.4332,0.42915,9.432770611159503,0.6176722943782806,True,True
25234,rle_huffman,4.63,0.57875,0.3828971520066261,0.39602672643959524,True,True
25282,huffman,4.556,0.5695,0.1508187647908926,0.3509071871638298,True,True
25282,lzw,4.1112,0.5139,0.3563061760738492,0.2565087744966149,True,True
25282,arithmetic,5.2336,0.6542,2.1020962303504347,5.530945791862905,True,True
25282,bwt_mtf,3.2084,0.40105,9.544670668803155,0.6058513406664133,True,True
25282,rle_huffman,4.4636,0.55795,0.36371609605848787,0.3864720895886421,True,True
25345,huffman,4.4832,0.5604,0.1364734463393688,0.3072987647727132,True,True
25345,lzw,4.1628,0.52035,0.32221706248819826,0.23021680656820537,True,True
25345,arithmetic,5.1612,0.64515,2.0895827455446123,5.549572351947427,True,True
25345,bwt_mtf,3.396,0.4245,9.154969343915582,0.6188516352325678,True,True
25345,rle_huffman,4.4192,0.5524,0.3731450367718935,0.3874436607584357,True,True
25511,huffman,4.528580699915132,0.5660725874893915,0.1456397815948894,0.3159666485724783,True,True
25511,lzw,4.1731316459487795,0.5216414557435974,0.33069586951426383,0.22902924778172107,True,True
25511,arithmetic,5.207927712046328,0.650990964005791,2.108275264540255,5.255534433527325,True,True
25511,bwt_mtf,3.4183016324696722,0.42728770405870903,9.265293042167057,0.664337266052985,True,True
25511,rle_huffman,4.419549697968149,0.5524437122460186,0.36112959299309627,0.381569105576281,True,True
26138,huffman,4.492,0.5615,0.1417914880439639,0.3035796992480755,True,True
26138,lzw,4.1188,0.51485,0.3172745728865266,0.23031946253031493,True,True
